ID,Date,Open,High,Low,Close,Vol.,Change %
1406,2018-1-24,29.5,29.75,29.5,29.5,6560000,0.0000
1407,2018-1-25,29.5,30,29.5,29.75,6590000,0.0085
1408,2018-1-26,29.5,30.5,29.5,30,26170000,0.0084
1409,2018-1-29,29.75,30,29.5,29.75,3950000,-0.0083
1410,2018-1-30,30,30,29.25,29.75,18000000,0.0000
1411,2018-1-31,29.75,30,29.5,29.5,8890000,-0.0084
1412,2018-2-1,29.75,30,29.5,29.75,6150000,0.0085
1413,2018-2-2,30,30.25,29.75,29.75,3030000,0.0000
1414,2018-2-5,29.75,30,29.75,29.75,4090000,0.0000
1415,2018-2-6,29.75,30,28.75,29.5,42110000,-0.0084
1416,2018-2-7,29.25,29.25,28,28.5,20680000,-0.0339
1417,2018-2-8,28.5,29.5,28.5,29.25,14170000,0.0263
1418,2018-2-9,29.5,29.5,29,29,12830000,-0.0085
1419,2018-2-12,30,30,28,28.25,1500000,-0.0259
1420,2018-2-13,28.5,29,28.25,28.5,6860000,0.0088
1421,2018-2-14,28.75,29,28.75,28.75,3090000,0.0088
1422,2018-2-15,28.75,29.25,28.75,28.75,2710000,0.0000
1423,2018-2-16,29,29.75,29,29.25,4730000,0.0174
1424,2018-2-19,30,30,29.25,29.25,4490000,0.0000
1425,2018-2-20,29.5,30.5,29.25,29.75,8750000,0.0171
1426,2018-2-21,30,30.25,29,29.75,15110000,0.0000
1427,2018-2-22,29.5,30,29.5,29.5,6160000,-0.0084
1428,2018-2-23,29.5,30,29.25,29.5,5000000,0.0000
1429,2018-2-26,29.5,29.75,29.25,29.5,14510000,0.0000
1430,2018-2-27,29.5,30,29.25,29.5,7390000,0.0000
1431,2018-2-28,29.75,30,29.5,29.75,10940000,0.0085
1432,2018-3-1,29.5,30,29.25,29.5,15250000,-0.0084
1433,2018-3-2,30.5,30.5,29,29.25,6130000,-0.0085
1434,2018-3-5,29.75,29.75,29,29.25,4360000,0.0000
1435,2018-3-6,29.25,29.75,29.25,29.25,7540000,0.0000
1436,2018-3-7,29.25,29.75,29.25,29.5,5830000,0.0085
1437,2018-3-8,29.5,29.75,29.25,29.5,10430000,0.0000
1438,2018-3-9,29.5,29.75,29,29.25,18670000,-0.0085
1439,2018-3-12,29.5,29.75,29.25,29.25,6150000,0.0000
1440,2018-3-13,29.5,30,29.5,29.75,4670000,0.0171
1441,2018-3-14,29.75,30,29.5,29.75,5990000,0.0000
1442,2018-3-15,30,30,29.5,29.5,9960000,-0.0084
1443,2018-3-16,29.5,29.75,29.5,29.5,4080000,0.0000
1444,2018-3-19,30,30.75,29.5,30,11060000,0.0169
1445,2018-3-20,30.5,31.25,30.5,30.75,5720000,0.0250
1446,2018-3-21,31,31.75,31,31.25,17990000,0.0163
1447,2018-3-22,31,32.25,31,31.75,13480000,0.0160
1448,2018-3-23,32,32.25,31.75,31.75,8330000,0.0000
1449,2018-3-26,31.75,31.75,31.25,31.5,4330000,-0.0079
1450,2018-3-27,31.5,31.75,31,31.25,4720000,-0.0079
1451,2018-3-28,31,31.25,30.5,30.75,4350000,-0.0160
1452,2018-3-29,31,31.5,30.5,31,11680000,0.0081
1453,2018-4-3,31,31.75,31,31.25,9280000,0.0081
1454,2018-4-4,31.75,32.75,31.25,32,13500000,0.0240
1455,2018-4-5,32.5,33.5,32.5,32.75,8420000,0.0234
1456,2018-4-6,32.75,33,32,32.25,5830000,-0.0153
1457,2018-4-9,32.25,32.25,31.5,31.75,1950000,-0.0155
1458,2018-4-10,31.75,32.25,31.75,31.75,2140000,0.0000
1459,2018-4-11,31.75,32.5,31.75,32,6110000,0.0079
1460,2018-4-12,32,32,31.25,31.5,4500000,-0.0156
1461,2018-4-13,32,32,31,31,2960000,-0.0159
1462,2018-4-16,31.25,31.25,30.25,30.5,117240000,-0.0161
1463,2018-4-17,30.5,30.5,29.5,29.75,11810000,-0.0246
1464,2018-4-18,29.75,30,29.25,29.5,20430000,-0.0084
1465,2018-4-19,29.5,29.75,29,29.25,22800000,-0.0085
1466,2018-4-20,29.25,29.5,28.75,29,15320000,-0.0085
1467,2018-4-23,29,29.75,28.25,28.5,12820000,-0.0172
1468,2018-4-24,28.5,29,28,28.25,17260000,-0.0088
1469,2018-4-25,28.75,29,28.25,28.5,22790000,0.0088
1470,2018-4-26,28.75,28.75,28,28.25,11000000,-0.0088
1471,2018-4-27,28.5,28.5,28.25,28.25,8870000,0.0000
1472,2018-4-30,28.5,28.5,28.25,28.25,9960000,0.0000
1473,2018-5-2,28.25,28.25,27,27.25,18330000,-0.0354
1474,2018-5-3,27.5,27.75,26.75,27,27100000,-0.0092
1475,2018-5-4,28,29,28,28.5,37790000,0.0556
1476,2018-5-7,28.5,29,28.25,28.5,16080000,0.0000
1477,2018-5-8,28.5,28.5,28.25,28.25,9460000,-0.0088
1478,2018-5-9,28.5,29.5,28.5,29,17880000,0.0265
1479,2018-5-10,29,29.25,27.75,28,14070000,-0.0345
1480,2018-5-11,28,28,27.5,27.75,6720000,-0.0089
1481,2018-5-14,27.75,28,27,27.25,6000000,-0.0180
1482,2018-5-15,27.5,28.25,27,27.25,22980000,0.0000
1483,2018-5-16,28.25,29.25,28,28.5,5020000,0.0459
1484,2018-5-17,29,29.5,28.75,29,6490000,0.0175
1485,2018-5-18,29,29.5,29,29.25,6650000,0.0086
1486,2018-5-21,29.25,29.25,29,29,10010000,-0.0085
1487,2018-5-22,29,29.75,29,29.25,7750000,0.0086
1488,2018-5-23,29.25,29.5,29,29,2710000,-0.0085
1489,2018-5-24,29.25,29.5,29,29,7640000,0.0000
1490,2018-5-25,29,29.25,28.5,29,8860000,0.0000
1491,2018-5-28,29,29,28,28.75,2100000,-0.0086
1492,2018-5-29,29,29,28.25,28.5,4280000,-0.0087
1493,2018-5-30,28.5,28.5,28,28.25,7650000,-0.0088
1494,2018-5-31,28.75,28.75,28.25,28.25,10670000,0.0000
1495,2018-6-4,28.25,29,28.25,28.5,12150000,0.0088
1496,2018-6-5,28.5,29.25,28.5,28.75,2350000,0.0088
1497,2018-6-6,28.75,30,28.75,29.5,16560000,0.0261
1498,2018-6-7,29.75,29.75,29,29.5,6310000,0.0000
1499,2018-6-8,29.75,29.75,29.25,29.5,1690000,0.0000
1500,2018-6-11,29.75,30.5,29.5,30,4150000,0.0169
1501,2018-6-12,30,30.5,30,30,13450000,0.0000
1502,2018-6-13,30,30.5,30,30,7290000,0.0000
1503,2018-6-14,30,30.25,29.75,30,22890000,0.0000
1504,2018-6-18,30,30.25,29.5,29.75,2120000,-0.0083
1505,2018-6-19,29.75,29.75,27.75,28.25,5660000,-0.0504
1506,2018-6-20,28.5,28.5,27.25,27.25,16080000,-0.0354
1507,2018-6-21,27.25,27.75,27.25,27.25,11720000,0.0000
1508,2018-6-22,28.75,28.75,27.25,28.25,13920000,0.0367
1509,2018-6-25,28.5,29,28.25,28.5,2720000,0.0088
1510,2018-6-26,28.5,29.5,28.5,29,17600000,0.0175
1511,2018-6-27,29.25,30,28.75,29.5,16540000,0.0172
1512,2018-6-28,29.75,30,29.25,29.75,22490000,0.0085
1513,2018-6-29,29.75,30,29.25,29.5,10560000,-0.0084
1514,2018-7-2,29.5,29.75,28.75,29,9570000,-0.0169
1515,2018-7-3,28.75,28.75,27.75,28,3750000,-0.0345
1516,2018-7-4,29,29.25,28,28.5,2890000,0.0179
1517,2018-7-5,28.5,29.25,28.5,29,5410000,0.0175
1518,2018-7-6,28.75,29.25,28.75,28.75,2040000,-0.0086
1519,2018-7-9,29,29.25,28.75,29,2000000,0.0087
1520,2018-7-10,29,29.25,29,29,5690000,0.0000
1521,2018-7-11,29,29,28.25,28.5,5130000,-0.0172
1522,2018-7-12,28.5,29,28.5,28.5,3340000,0.0000
1523,2018-7-13,28.75,28.75,28.25,28.25,4690000,-0.0088
1524,2018-7-16,28.75,28.75,28,28.25,10490000,0.0000
1525,2018-7-17,28.25,29.25,28.25,28.75,3960000,0.0177
1526,2018-7-18,29.25,29.75,29,29,2220000,0.0087
1527,2018-7-19,29.75,29.75,28.75,29.25,10040000,0.0086
1528,2018-7-20,29.25,29.25,28.25,28.5,3540000,-0.0256
1529,2018-7-23,28.5,29,28.25,28.5,656500,0.0000
1530,2018-7-24,28.5,29,28.5,28.5,748100,0.0000
1531,2018-7-25,28.75,29,28.5,28.75,5930000,0.0088
1532,2018-7-26,29,29,28.5,28.5,4900000,-0.0087
1533,2018-7-27,28.5,29,28.5,28.5,3330000,0.0000
1534,2018-7-30,28.75,28.75,28.25,28.5,11460000,0.0000
1535,2018-7-31,28.5,28.5,27.75,28,2680000,-0.0175
1536,2018-8-1,28.25,28.5,27.75,27.75,4550000,-0.0089
1537,2018-8-2,28,28.5,28,28,18660000,0.0090
1538,2018-8-3,28,28.25,28,28,5930000,0.0000
1539,2018-8-6,28.25,28.25,28,28,1400000,0.0000
1540,2018-8-7,28,28.25,28,28,5170000,0.0000
1541,2018-8-8,28.25,29.5,28.25,28.75,6590000,0.0268
1542,2018-8-9,29,29.25,28.25,28.75,3040000,0.0000
1543,2018-8-10,29,29,28.25,28.25,4950000,-0.0174
1544,2018-8-13,28.5,29,28.5,28.5,2020000,0.0088
1545,2018-8-14,28.5,29,28.5,28.75,7530000,0.0088
1546,2018-8-15,28.75,29.25,28.75,29,8720000,0.0087
1547,2018-8-16,29,29,28.75,28.75,6700000,-0.0086
1548,2018-8-17,28.75,29.5,28.75,29,961200,0.0087
1549,2018-8-20,29,29.5,29,29,7500000,0.0000
1550,2018-8-22,29,29.5,29,29,6420000,0.0000
1551,2018-8-23,29,29.25,29,29,3050000,0.0000
1552,2018-8-24,29,29.25,29,29,2500000,0.0000
1553,2018-8-27,29,29.5,29,29,1650000,0.0000
1554,2018-8-28,29.25,30.5,29,29.75,4930000,0.0259
1555,2018-8-29,29.75,30.25,29.75,29.75,1960000,0.0000
1556,2018-8-30,30,30,29.5,29.5,2730000,-0.0084
1557,2018-8-31,29.75,29.75,28,28.25,9080000,-0.0424
1558,2018-9-3,28,28,27,27.75,1730000,-0.0177
1559,2018-9-4,27.75,29,27.75,28.25,5220000,0.0180
1560,2018-9-5,28.5,28.5,27.5,27.75,5440000,-0.0177
1561,2018-9-6,28.25,28.25,27.5,27.75,4170000,0.0000
1562,2018-9-7,28,28,27.25,27.5,6800000,-0.0090
1563,2018-9-10,27.75,27.75,27.25,27.25,773100,-0.0091
1564,2018-9-11,27.25,27.75,27,27,2360000,-0.0092
1565,2018-9-12,27,27.25,26.75,27,6190000,0.0000
1566,2018-9-13,27,27.25,25.75,26.25,12510000,-0.0278
1567,2018-9-14,26.25,26.75,26.25,26.5,9140000,0.0095
1568,2018-9-17,26.5,26.75,26.25,26.5,5170000,0.0000
1569,2018-9-18,26.5,27.25,26.5,26.75,7270000,0.0094
1570,2018-9-19,27,27.25,25.75,26.5,9360000,-0.0093
1571,2018-9-20,25.5,25.75,24.5,24.75,9360000,-0.0660
1572,2018-9-21,25,25.25,23.75,24,19410000,-0.0303
1573,2018-9-24,24.5,26,24.5,25,23270000,0.0417
1574,2018-9-25,25,25.25,24.75,24.75,7500000,-0.0100
1575,2018-9-26,25,25,24.5,24.75,2700000,0.0000
1576,2018-9-27,24.75,25,24.5,24.75,14900000,0.0000
1577,2018-9-28,25,25,24,24.5,5980000,-0.0101
1578,2018-10-1,24.5,25,24,24,2900000,-0.0204
1579,2018-10-2,24,24.75,24,24.25,13930000,0.0104
1580,2018-10-3,24.5,24.5,24.25,24.25,5160000,0.0000
1581,2018-10-4,24.25,24.75,24.25,24.5,21580000,0.0103
1582,2018-10-5,24.5,25,24.5,24.75,12410000,0.0102
1583,2018-10-8,24.75,25,24.5,24.5,4290000,-0.0101
1584,2018-10-9,24.75,25,24.25,24.5,3530000,0.0000
1585,2018-10-11,25,25,23.5,24,7960000,-0.0204
1586,2018-10-12,24,24,22.75,23,7610000,-0.0417
1587,2018-10-15,23,23.5,21.75,22.25,8480000,-0.0326
1588,2018-10-16,23,24,22.5,23.5,13370000,0.0562
1589,2018-10-17,23.75,24.25,23.75,23.75,4370000,0.0106
1590,2018-10-18,23.75,24.25,23,23.5,12330000,-0.0105
1591,2018-10-19,23.5,23.75,23,23.75,14030000,0.0106
1592,2018-10-22,23.75,24.5,23.5,23.75,6410000,0.0000
1593,2018-10-23,24,24,23.25,23.75,4290000,0.0000
1594,2018-10-24,23.75,23.75,23.25,23.5,3620000,-0.0105
1595,2018-10-25,23.75,23.75,23.25,23.5,9830000,0.0000
1596,2018-10-26,23.75,23.75,23.5,23.5,6970000,0.0000
1597,2018-10-29,23.5,24,23.5,23.5,9430000,0.0000
1598,2018-10-30,23.75,24,23.25,23.5,22060000,0.0000
1599,2018-10-31,24,24,23.25,23.25,4660000,-0.0106
1600,2018-11-1,23.75,23.75,23,23.5,47500000,0.0108
1601,2018-11-2,23.75,25,23.75,24.5,4150000,0.0426
1602,2018-11-5,24.5,24.5,23,23.75,4710000,-0.0306
1603,2018-11-6,23.5,24,22.5,22.5,5450000,-0.0526
1604,2018-11-7,23,23.5,22.5,22.75,8630000,0.0111
1605,2018-11-8,23.25,23.75,23.25,23.25,9480000,0.0220
1606,2018-11-9,23.75,24.75,23.5,24.25,10310000,0.0430
1607,2018-11-12,24,24.5,23.75,24.25,10300000,0.0000
1608,2018-11-13,24.25,24.5,24,24.25,12010000,0.0000
1609,2018-11-14,24.5,24.5,23.75,24,8870000,-0.0103
1610,2018-11-15,24,24,23.5,23.75,15070000,-0.0104
1611,2018-11-16,24,24.25,23.5,23.75,7080000,0.0000
1612,2018-11-19,23.75,24,23.5,23.5,2170000,-0.0105
1613,2018-11-20,23.75,24,23.5,23.5,4660000,0.0000
1614,2018-11-21,23.5,24,23.5,23.75,7000000,0.0106
1615,2018-11-22,23.75,24,23.75,23.75,683000,0.0000
1616,2018-11-23,24,24,23.75,23.75,2450000,0.0000
1617,2018-11-26,23.75,24,23.6,23.8,10790000,0.0021
1618,2018-11-27,24,24,23.75,23.8,27430000,0.0000
1619,2018-11-28,24,24,23.75,23.8,16750000,0.0000
1620,2018-11-29,24,24,23.5,23.75,10760000,-0.0021
1621,2018-11-30,23.75,23.85,23.65,23.75,15240000,0.0000
1622,2018-12-3,23.75,23.8,23.55,23.75,2720000,0.0000
1623,2018-12-4,23.75,23.75,23.5,23.6,3490000,-0.0063
1624,2018-12-5,23.5,23.75,23.5,23.65,1770000,0.0021
1625,2018-12-6,23.5,23.6,23.3,23.4,4440000,-0.0106
1626,2018-12-7,23.4,23.4,22.8,23,12990000,-0.0171
1627,2018-12-10,23,23,22.6,22.65,13200000,-0.0152
1628,2018-12-11,23,23,21.9,22.05,21140000,-0.0265
1629,2018-12-13,23,23,21.9,22.15,22200000,0.0045
1630,2018-12-14,22.25,23.25,22.25,22.9,29990000,0.0339
1631,2018-12-17,22.95,23.25,22.5,23,6180000,0.0044
1632,2018-12-18,23,23.1,22.8,23,17100000,0.0000
1633,2018-12-19,23,23.05,22.5,22.9,8360000,-0.0043
1634,2018-12-20,22.9,22.9,22.35,22.45,19300000,-0.0197
1635,2018-12-21,22.3,23.25,22.2,22.3,5640000,-0.0067
1636,2018-12-24,22.55,23.5,22.5,22.6,730100,0.0135
1637,2018-12-27,23,23,22.55,22.6,1780000,0.0000
1638,2018-12-28,23,23,22.8,22.85,1270000,0.0111
1639,2018-12-31,22.8,22.8,22.1,22.2,3680000,-0.0284
1640,2019-1-2,23,23,22.2,22.25,1780000,0.0023
1641,2019-1-3,22.25,22.5,21.8,22.15,12260000,-0.0045
1642,2019-1-4,22,22,21,21.3,2210000,-0.0384
1643,2019-1-7,21.3,21.8,21.3,21.45,6280000,0.0070
1644,2019-1-8,21.8,22.2,21.5,22,1530000,0.0256
1645,2019-1-9,22.2,22.75,22.15,22.3,21760000,0.0136
1646,2019-1-10,22.4,24,22.4,23,24910000,0.0314
1647,2019-1-11,23,23.75,22.8,23.4,4880000,0.0174
1648,2019-1-14,23.6,23.65,23.25,23.5,22010000,0.0043
1649,2019-1-15,23.5,23.8,23.5,23.5,21630000,0.0000
1650,2019-1-16,23.8,24.3,23.7,23.8,14060000,0.0128
1651,2019-1-17,23.9,24,23.55,23.75,5580000,-0.0021
1652,2019-1-18,23.75,23.95,23.5,23.7,28010000,-0.0021
1653,2019-1-21,23.7,23.7,23.05,23.5,20870000,-0.0084
1654,2019-1-22,23.5,23.5,23.05,23.3,3850000,-0.0085
1655,2019-1-23,23.3,23.45,23.05,23.25,2770000,-0.0021
1656,2019-1-24,23.2,23.4,23.05,23.2,4050000,-0.0022
1657,2019-1-25,23.45,23.65,23.15,23.45,14280000,0.0108
1658,2019-1-28,23.5,23.75,23.35,23.45,23040000,0.0000
1659,2019-1-29,23.5,23.6,23.05,23.45,7800000,0.0000
1660,2019-1-30,23.5,24,23.4,23.7,12470000,0.0107
1661,2019-1-31,23.6,24.5,23.6,23.85,61100000,0.0063
1662,2019-2-1,24,25.6,24,25.5,14810000,0.0692
1663,2019-2-4,25.5,26.25,25.5,26,10610000,0.0196
1664,2019-2-5,26.15,27,26.1,26.5,20160000,0.0192
1665,2019-2-6,26.55,27.2,26.5,26.9,19640000,0.0151
1666,2019-2-7,27,27.1,26.9,27.05,12460000,0.0056
1667,2019-2-8,27,27,26.5,26.85,22910000,-0.0074
1668,2019-2-11,26.85,26.95,26.5,26.8,12200000,-0.0019
1669,2019-2-12,27,27,26.8,26.9,7060000,0.0037
1670,2019-2-13,26.9,27,26.05,26.9,5820000,0.0000
1671,2019-2-14,26.85,26.85,25.95,26.45,12160000,-0.0167
1672,2019-2-15,27,27,26,26.1,1610000,-0.0132
1673,2019-2-18,26,26.9,25.9,26.05,10590000,-0.0019
1674,2019-2-19,26.1,26.5,26,26.15,2410000,0.0038
1675,2019-2-20,26.05,26.5,26.05,26.15,2630000,0.0000
1676,2019-2-21,26.1,26.15,26,26,9920000,-0.0057
1677,2019-2-22,26.05,26.2,26,26.05,5420000,0.0019
1678,2019-2-25,26.15,26.7,26.15,26.5,4930000,0.0173
1679,2019-2-26,26.5,26.65,26.3,26.6,3380000,0.0038
1680,2019-2-27,26.6,26.7,26.3,26.55,4050000,-0.0019
1681,2019-2-28,26.5,26.5,25.95,26,13900000,-0.0207
1682,2019-3-1,26,26.5,26,26.1,9110000,0.0038
1683,2019-3-4,26.5,26.55,26.05,26.45,3350000,0.0134
1684,2019-3-5,26.5,26.55,26.3,26.5,4230000,0.0019
1685,2019-3-6,26.55,26.75,26.4,26.6,5450000,0.0038
1686,2019-3-7,26.6,27,26.6,26.8,2960000,0.0075
1687,2019-3-8,26.9,27.45,26.8,27,16000000,0.0075
1688,2019-3-11,27,27,26.75,26.9,2080000,-0.0037
1689,2019-3-12,27,27,26.7,26.9,4070000,0.0000
1690,2019-3-13,26.85,27,26.5,26.75,13640000,-0.0056
1691,2019-3-14,27,27.1,26.75,27,7630000,0.0093
1692,2019-3-15,27,28.1,26.8,27.75,9910000,0.0278
1693,2019-3-18,27.6,28.75,27.5,28.5,12840000,0.0270
1694,2019-3-19,28.5,28.5,27.6,28,19000000,-0.0175
1695,2019-3-20,28,28.75,28,28.55,3770000,0.0196
1696,2019-3-21,30,30,28.3,28.65,7730000,0.0035
1697,2019-3-22,28.65,28.65,28,28.15,6940000,-0.0175
1698,2019-3-25,28.15,28.2,27.5,27.95,22980000,-0.0071
1699,2019-3-26,27.95,27.95,27.2,27.6,17530000,-0.0125
1700,2019-3-27,27.5,27.75,26.95,27.25,8520000,-0.0127
1701,2019-3-28,27,27.25,27,27.1,1940000,-0.0055
1702,2019-3-29,27,27.7,27,27.55,5200000,0.0166
1703,2019-4-1,27.7,28.1,27.6,27.9,8470000,0.0127
1704,2019-4-2,28,28.5,28,28.1,12060000,0.0072
1705,2019-4-3,28,28.2,28,28.1,2480000,0.0000
1706,2019-4-4,28.15,28.2,28,28.05,3200000,-0.0018
1707,2019-4-5,28,28.1,27.65,28,11070000,-0.0018
1708,2019-4-8,27.85,28,27.65,28,15720000,0.0000
1709,2019-4-9,28,28,27.6,27.85,10030000,-0.0054
1710,2019-4-10,27.9,28,27.65,27.75,10070000,-0.0036
1711,2019-4-11,27.8,27.8,27.6,27.7,3310000,-0.0018
1712,2019-4-12,27.75,27.75,27.05,27.5,6690000,-0.0072
1713,2019-4-15,27.2,27.5,27.05,27.3,1270000,-0.0073
1714,2019-4-16,27.3,27.75,27.3,27.5,7260000,0.0073
1715,2019-4-17,27.6,28,27.6,27.85,2210000,0.0127
1716,2019-4-18,27.8,28,27.65,27.85,1770000,0.0000
1717,2019-4-23,28,28,27.65,27.95,4290000,0.0036
1718,2019-4-24,27.85,28.1,27.85,28,8050000,0.0018
1719,2019-4-25,28,28.1,27.9,27.95,14340000,-0.0018
1720,2019-4-26,27.85,28,27.85,27.95,2880000,0.0000
1721,2019-4-29,28.5,28.5,27.85,28,3260000,0.0018
1722,2019-4-30,28.2,28.6,28.1,28.15,2690000,0.0054
1723,2019-5-2,28.25,30,28.25,29.55,7890000,0.0497
1724,2019-5-3,29.8,30,28.35,29.25,4960000,-0.0102
1725,2019-5-6,29,29,28.5,28.65,2750000,-0.0205
1726,2019-5-7,29.5,29.5,28.2,28.6,4350000,-0.0017
1727,2019-5-8,29,29,28,28.15,3400000,-0.0157
1728,2019-5-9,28.3,28.3,27.8,27.95,5290000,-0.0071
1729,2019-5-10,27.9,27.9,27.2,27.45,3580000,-0.0179
1730,2019-5-13,28,28,27,27.2,8460000,-0.0091
1731,2019-5-14,27.2,27.2,26.1,26.4,8460000,-0.0294
1732,2019-5-15,27.2,27.2,26.35,26.7,9710000,0.0114
1733,2019-5-16,26.7,26.7,26.05,26.25,6430000,-0.0169
1734,2019-5-17,26.2,26.6,26.05,26.15,12300000,-0.0038
1735,2019-5-20,26.05,26.5,26.05,26.2,5780000,0.0019
1736,2019-5-21,26.25,26.5,26,26.35,8350000,0.0057
1737,2019-5-22,26.05,27,26.05,26.1,13510000,-0.0095
1738,2019-5-23,26.15,26.25,26.05,26.15,640200,0.0019
1739,2019-5-24,26.3,27,26.2,26.45,12180000,0.0115
1740,2019-5-27,26.5,27,26.5,26.8,889200,0.0132
1741,2019-5-28,26.95,28.65,26.9,28.35,28200000,0.0578
1742,2019-5-29,28.1,28.3,27.8,28,17190000,-0.0123
1743,2019-5-30,27.8,27.8,27.4,27.65,11920000,-0.0125
1744,2019-5-31,27.65,27.65,27,27.45,7500000,-0.0072
1745,2019-6-3,27.4,27.8,27.4,27.65,1890000,0.0073
1746,2019-6-4,27.65,27.8,27.6,27.7,6880000,0.0018
1747,2019-6-6,27.7,28,27.65,27.7,8480000,0.0000
1748,2019-6-7,27.9,27.9,27.1,27.4,1780000,-0.0108
1749,2019-6-10,27.1,27.6,27.05,27.45,1330000,0.0018
1750,2019-6-11,27.5,27.7,27.2,27.55,1710000,0.0036
1751,2019-6-12,27.6,27.65,27.3,27.5,22670000,-0.0018
1752,2019-6-13,27.5,27.7,27.1,27.35,22560000,-0.0055
1753,2019-6-14,27.5,27.5,27.05,27.2,5300000,-0.0055
